adj_edge_jaccard,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,embryo,node_recall,num_pred_nodes,safe_divs,stem,total_node_ratio,variant
0.8953472559137888,3,4,0,59,39,0.8966244725738397,850,6bba,0.957983193277311,9897,36,6bba_20852818,0.014244722279155565,logit_open
0.9837956721513463,1,3,1,5,9,0.9877300613496932,1127,6bba,1.0,12426,46,6bba_2312ac41,0.0398326359832636,logit_open
0.9034106626137173,1,1,0,44,21,0.8968253968253969,565,6bba,0.9578783151326054,4732,18,6bba_268e1230,-0.07342862737419228,logit_open
0.9583962561556553,1,5,0,28,22,0.9485066941297632,921,6bba,0.9939148073022313,4957,18,6bba_2819ca14,-0.10426454644018793,logit_open
0.6919216472933876,1,2,0,142,143,0.7012578616352201,669,6bba,0.9211136890951276,43858,161,6bba_32db13fc,0.1331352538431727,logit_open
0.945456844577311,0,3,2,28,46,0.9412231930103256,1185,6bba,1.0,29109,106,6bba_337b1b3a,-0.04498031496062992,logit_open
0.7925540144762336,1,3,0,94,123,0.7948960302457467,841,6bba,0.9759277833500501,53599,197,6bba_3abfe10a,0.029463171036204744,logit_open
0.9880068179397039,2,0,0,6,4,0.9866666666666667,740,6bba,0.9986928104575163,6173,23,6bba_3c5691b6,-0.013582614253755194,logit_open
0.7882982267620293,1,2,0,48,67,0.7874306839186691,426,6bba,0.9760956175298805,22980,84,6bba_3db54e20,-0.011017386813565157,logit_open
0.9926369808379618,0,4,1,13,12,0.979009235936188,1166,6bba,0.9942004971002486,8472,31,6bba_3fda6b25,-0.13919934972566553,logit_open
0.7680386067557502,1,1,0,45,33,0.7554858934169278,241,6bba,0.9041095890410958,23592,87,6bba_474be664,-0.16615417241013677,logit_open
0.9293024167812485,3,1,2,34,29,0.9334741288278775,884,6bba,0.9850267379679144,25036,92,6bba_48816121,0.044690173169205094,logit_open
0.940116834716229,1,8,0,26,43,0.9154411764705882,747,44b6,0.9923857868020305,42857,316,44b6_12dfb391,-0.2695493591491683,logit_open_cap2x
0.785102979613173,1,5,0,23,43,0.79375,254,44b6,1.0,21214,157,44b6_267148e4,0.10893883951907998,logit_open_cap2x
0.8843965638738948,1,3,0,11,23,0.8540772532188842,199,44b6,1.0,36357,268,44b6_2a2eff9f,-0.3549949438501251,logit_open_cap2x
0.9686410927752525,0,2,1,2,2,0.981042654028436,207,44b6,0.9907407407407407,8376,62,44b6_341df25f,0.12641204948897256,logit_open_cap2x
0.8777753746526334,0,4,1,18,30,0.8802992518703242,353,44b6,0.9921259842519685,18657,137,44b6_587a1e22,0.02867067320946132,logit_open_cap2x
0.8757884752193503,0,0,1,21,24,0.8484848484848485,252,44b6,0.9712230215827338,20020,149,44b6_5f15d135,-0.3217927436566279,logit_open_cap2x
0.8514086239949642,1,1,0,13,13,0.8,104,44b6,0.9661016949152542,24981,187,44b6_706092f0,-0.6426077999370511,logit_open_cap2x
0.945862917731705,1,0,0,6,8,0.9047619047619048,133,44b6,1.0,8235,61,44b6_74d0c52e,-0.4542743538767396,logit_open_cap2x
0.9463986877215463,1,3,0,18,30,0.9106145251396648,489,44b6,1.0,40585,301,44b6_7a302da0,-0.39296718418139936,logit_open_cap2x
0.9593142141206418,0,0,1,7,2,0.9762532981530343,370,44b6,0.9868421052631579,8887,65,44b6_996155de,0.1735111580615344,logit_open_cap2x
0.9543725294006284,1,3,0,10,13,0.9012875536480687,210,44b6,0.9864864864864865,23788,177,44b6_9be80b04,-0.5889904452545917,logit_open_cap2x
0.9147577348923841,2,1,0,11,16,0.9105960264900662,275,44b6,0.9966216216216216,21987,160,44b6_a21120c2,-0.045703125,logit_open_cap2x
